,element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out,name,team,element_type,position
14,111.0,170.0,17.0,2.0,False,2022-12-26T15:00:00Z,1.0,3.0,17.0,82.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.8,24.4,12.0,4.0,1.0,0.00000,0.19976,0.19976,1.91400,71.0,-252135.0,2805960.0,518460.0,770595.0,Leandro Trossard,Brighton,3,Midfielder
15,111.0,172.0,1.0,1.0,True,2022-12-31T17:30:00Z,2.0,4.0,18.0,59.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,5.4,0.9,38.0,4.4,1.0,0.18280,0.02105,0.20385,2.50470,70.0,-353607.0,2455748.0,25267.0,378874.0,Leandro Trossard,Brighton,3,Midfielder
0,113.0,9.0,14.0,4.0,False,2022-08-07T13:00:00Z,1.0,2.0,1.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,19.0,40.0,0.0,0.0,4.0,1.0,0.00000,0.00106,0.00106,1.38320,45.0,0.0,892941.0,0.0,0.0,Robert Sánchez,Brighton,1,Goalkeeper
1,113.0,14.0,15.0,6.0,True,2022-08-13T14:00:00Z,0.0,0.0,2.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22.0,6.0,0.0,0.0,0.6,1.0,0.00000,0.00132,0.00132,0.22180,45.0,49495.0,1024877.0,91093.0,41598.0,Robert Sánchez,Brighton,1,Goalkeeper
2,113.0,30.0,19.0,8.0,False,2022-08-21T13:00:00Z,0.0,2.0,3.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,28.0,22.8,0.0,0.0,2.3,1.0,0.00000,0.00354,0.00354,0.88980,45.0,71327.0,1129682.0,144790.0,73463.0,Robert Sánchez,Brighton,1,Goalkeeper
3,113.0,34.0,11.0,8.0,True,2022-08-27T14:00:00Z,1.0,0.0,4.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,24.0,19.2,0.0,0.0,1.9,1.0,0.00000,0.00292,0.00292,1.84370,46.0,181486.0,1352332.0,235090.0,53604.0,Robert Sánchez,Brighton,1,Goalkeeper
4,113.0,44.0,9.0,1.0,False,2022-08-30T18:30:00Z,2.0,1.0,5.0,90.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,15.0,14.6,0.0,0.0,1.5,1.0,0.00000,0.00014,0.00014,0.67880,46.0,285461.0,1697107.0,317016.0,31555.0,Robert Sánchez,Brighton,1,Goalkeeper
5,113.0,53.0,10.0,1.0,True,2022-09-04T13:00:00Z,5.0,2.0,6.0,90.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11.0,19.6,0.0,0.0,2.0,1.0,0.00000,0.00007,0.00007,1.44820,47.0,138519.0,1853775.0,204123.0,65604.0,Robert Sánchez,Brighton,1,Goalkeeper
6,113.0,87.0,12.0,2.0,False,2022-10-01T14:00:00Z,3.0,3.0,9.0,90.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,20.0,39.2,0.0,0.0,3.9,1.0,0.00000,0.00047,0.00047,1.47140,47.0,-96547.0,1614439.0,30206.0,126753.0,Robert Sánchez,Brighton,1,Goalkeeper
7,113.0,93.0,18.0,2.0,True,2022-10-08T16:30:00Z,0.0,1.0,10.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,14.0,12.6,0.0,0.0,1.3,1.0,0.00000,0.00051,0.00051,0.79090,47.0,-18395.0,1603142.0,41177.0,59572.0,Robert Sánchez,Brighton,1,Goalkeeper
8,113.0,102.0,4.0,1.0,False,2022-10-14T19:00:00Z,2.0,0.0,11.0,90.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.6,0.0,0.0,0.3,1.0,0.00000,0.00057,0.00057,1.46570,47.0,14181.0,1624656.0,49045.0,34864.0,Robert Sánchez,Brighton,1,Goalkeeper
9,113.0,114.0,16.0,6.0,True,2022-10-18T18:30:00Z,0.0,0.0,12.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,4.2,0.0,0.0,0.4,1.0,0.00000,0.00024,0.00024,0.12680,47.0,-12075.0,1660562.0,36935.0,49010.0,Robert Sánchez,Brighton,1,Goalkeeper
10,113.0,125.0,13.0,1.0,False,2022-10-22T14:00:00Z,3.0,1.0,13.0,90.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,11.2,0.0,0.0,1.1,1.0,0.00000,0.00083,0.00083,1.62690,47.0,-102937.0,1513448.0,6440.0,109377.0,Robert Sánchez,Brighton,1,Goalkeeper
11,113.0,134.0,6.0,5.0,True,2022-10-29T14:00:00Z,4.0,1.0,14.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,24.0,51.8,0.0,0.0,5.2,1.0,0.00000,0.00039,0.00039,1.35820,46.0,-67979.0,1448039.0,9328.0,77307.0,Robert Sánchez,Brighton,1,Goalkeeper
12,113.0,150.0,20.0,2.0,False,2022-11-05T15:00:00Z,2.0,3.0,15.0,90.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,16.0,28.4,0.0,0.0,2.8,1.0,0.00000,0.00033,0.00033,1.22710,46.0,55869.0,1513274.0,78144.0,22275.0,Robert Sánchez,Brighton,1,Goalkeeper
13,113.0,152.0,2.0,1.0,True,2022-11-13T14:00:00Z,1.0,2.0,16.0,90.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.4,0.0,0.0,0.5,1.0,0.00000,0.00717,0.00717,1.48820,46.0,-19485.0,1491749.0,27813.0,47298.0,Robert Sánchez,Brighton,1,Goalkeeper
14,113.0,170.0,17.0,9.0,False,2022-12-26T15:00:00Z,1.0,3.0,17.0,90.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,2.0,30.0,48.6,0.0,0.0,4.9,1.0,0.00000,0.00015,0.00015,1.91400,46.0,-208860.0,1286937.0,144672.0,353532.0,Robert Sánchez,Brighton,1,Goalkeeper
15,113.0,172.0,1.0,1.0,True,2022-12-31T17:30:00Z,2.0,4.0,18.0,90.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,17.0,30.0,0.0,0.0,3.0,1.0,0.00000,0.00022,0.00022,2.87940,46.0,-3987.0,1287432.0,24205.0,28192.0,Robert Sánchez,Brighton,1,Goalkeeper
0,114.0,9.0,14.0,1.0,False,2022-08-07T13:00:00Z,1.0,2.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.2,1.0,2.0,0.3,0.0,0.00000,0.00673,0.00673,0.13780,45.0,0.0,220176.0,0.0,0.0,Tariq Lamptey,Brighton,2,Defender
1,114.0,14.0,15.0,1.0,True,2022-08-13T14:00:00Z,0.0,0.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.2,0.3,0.0,0.1,0.0,0.00000,0.00322,0.00322,0.00000,45.0,-6442.0,236247.0,13119.0,19561.0,Tariq Lamptey,Brighton,2,Defender
2,114.0,30.0,19.0,0.0,False,2022-08-21T13:00:00Z,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00000,0.00000,0.00000,0.00000,45.0,-24737.0,215845.0,7041.0,31778.0,Tariq Lamptey,Brighton,2,Defender
3,114.0,34.0,11.0,1.0,True,2022-08-27T14:00:00Z,1.0,0.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.2,0.0,2.0,0.5,0.0,0.00000,0.00007,0.00007,0.59390,44.0,-25531.0,193933.0,4550.0,30081.0,Tariq Lamptey,Brighton,2,Defender
4,114.0,44.0,9.0,1.0,False,2022-08-30T18:30:00Z,2.0,1.0,5.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,11.6,15.2,0.0,2.7,0.0,0.00000,0.05250,0.05250,0.17420,44.0,-18307.0,177311.0,3233.0,21540.0,Tariq Lamptey,Brighton,2,Defender
5,114.0,53.0,10.0,1.0,True,2022-09-04T13:00:00Z,5.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.00000,0.00000,0.00000,0.00000,44.0,-13861.0,165044.0,3800.0,17661.0,Tariq Lamptey,Brighton,2,Defender
6,114.0,87.0,12.0,1.0,False,2022-10-01T14:00:00Z,3.0,3.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.00000,0.00000,0.00000,0.12450,43.0,-5733.0,146332.0,2242.0,7975.0,Tariq Lamptey,Brighton,2,Defender
7,114.0,93.0,18.0,1.0,True,2022-10-08T16:30:00Z,0.0,1.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.2,0.3,0.0,0.1,0.0,0.00000,0.00086,0.00086,0.00000,43.0,-3729.0,143283.0,3690.0,7419.0,Tariq Lamptey,Brighton,2,Defender
8,114.0,102.0,4.0,0.0,False,2022-10-14T19:00:00Z,2.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00000,0.00000,0.00000,0.00000,43.0,-2088.0,141722.0,3243.0,5331.0,Tariq Lamptey,Brighton,2,Defender
9,114.0,114.0,16.0,0.0,True,2022-10-18T18:30:00Z,0.0,0.0,12.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-3.0,0.0,6.2,2.0,0.8,0.0,0.00000,0.05922,0.05922,0.09320,43.0,-3531.0,136596.0,1821.0,5352.0,Tariq Lamptey,Brighton,2,Defender
10,114.0,125.0,13.0,1.0,False,2022-10-22T14:00:00Z,3.0,1.0,13.0,45.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,2.8,2.0,1.0,0.0,0.00000,0.01057,0.01057,0.38410,43.0,-4316.0,134404.0,1504.0,5820.0,Tariq Lamptey,Brighton,2,Defender
11,114.0,134.0,6.0,1.0,True,2022-10-29T14:00:00Z,4.0,1.0,14.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.4,0.0,0.0,0.0,0.0,0.00000,0.00003,0.00003,0.16370,43.0,-4863.0,129811.0,1567.0,6430.0,Tariq Lamptey,Brighton,2,Defender
12,114.0,150.0,20.0,0.0,False,2022-11-05T15:00:00Z,2.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00000,0.00000,0.00000,0.00000,42.0,-1993.0,128185.0,2589.0,4582.0,Tariq Lamptey,Brighton,2,Defender
13,114.0,152.0,2.0,1.0,True,2022-11-13T14:00:00Z,1.0,2.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.4,15.0,10.0,3.0,0.0,0.03230,0.06378,0.09608,0.03470,42.0,-250.0,128261.0,3956.0,4206.0,Tariq Lamptey,Brighton,2,Defender
14,114.0,170.0,17.0,1.0,False,2022-12-26T15:00:00Z,1.0,3.0,17.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.4,1.0,2.0,0.5,0.0,0.00000,0.00239,0.00239,0.00000,42.0,3397.0,132291.0,20314.0,16917.0,Tariq Lamptey,Brighton,2,Defender
15,114.0,172.0,1.0,0.0,True,2022-12-31T17:30:00Z,2.0,4.0,18.0,90.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,26.6,17.2,4.0,4.8,1.0,0.00000,0.05861,0.05861,2.87940,42.0,-1163.0,131414.0,1949.0,3112.0,Tariq Lamptey,Brighton,2,Defender
0,115.0,9.0,14.0,0.0,False,2022-08-07T13:00:00Z,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00000,0.00000,0.00000,0.00000,45.0,0.0,17451.0,0.0,0.0,Steven Alzate,Brighton,3,Midfielder
1,115.0,14.0,15.0,0.0,True,2022-08-13T14:00:00Z,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00000,0.00000,0.00000,0.00000,45.0,252.0,20710.0,2541.0,2289.0,Steven Alzate,Brighton,3,Midfielder
2,115.0,30.0,19.0,0.0,False,2022-08-21T13:00:00Z,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00000,0.00000,0.00000,0.00000,45.0,-807.0,20806.0,2807.0,3614.0,Steven Alzate,Brighton,3,Midfielder
3,115.0,34.0,11.0,0.0,True,2022-08-27T14:00:00Z,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00000,0.00000,0.00000,0.00000,45.0,-2049.0,19184.0,1191.0,3240.0,Steven Alzate,Brighton,3,Midfielder
4,115.0,44.0,9.0,0.0,False,2022-08-30T18:30:00Z,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00000,0.00000,0.00000,0.00000,45.0,-1369.0,18249.0,994.0,2363.0,Steven Alzate,Brighton,3,Midfielder
5,115.0,53.0,10.0,0.0,True,2022-09-04T13:00:00Z,5.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00000,0.00000,0.00000,0.00000,45.0,-1063.0,17594.0,1183.0,2246.0,Steven Alzate,Brighton,3,Midfielder
6,115.0,87.0,12.0,0.0,False,2022-10-01T14:00:00Z,3.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00000,0.00000,0.00000,0.00000,44.0,-521.0,16427.0,417.0,938.0,Steven Alzate,Brighton,3,Midfielder
7,115.0,93.0,18.0,0.0,True,2022-10-08T16:30:00Z,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00000,0.00000,0.00000,0.00000,44.0,-2222.0,14146.0,40.0,2262.0,Steven Alzate,Brighton,3,Midfielder
8,115.0,102.0,4.0,0.0,False,2022-10-14T19:00:00Z,2.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00000,0.00000,0.00000,0.00000,44.0,-1176.0,13000.0,0.0,1176.0,Steven Alzate,Brighton,3,Midfielder
9,115.0,114.0,16.0,0.0,True,2022-10-18T18:30:00Z,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00000,0.00000,0.00000,0.00000,44.0,-785.0,11904.0,0.0,785.0,Steven Alzate,Brighton,3,Midfielder
10,115.0,125.0,13.0,0.0,False,2022-10-22T14:00:00Z,3.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00000,0.00000,0.00000,0.00000,44.0,-522.0,11768.0,0.0,522.0,Steven Alzate,Brighton,3,Midfielder
11,115.0,134.0,6.0,0.0,True,2022-10-29T14:00:00Z,4.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00000,0.00000,0.00000,0.00000,44.0,-613.0,11157.0,0.0,613.0,Steven Alzate,Brighton,3,Midfielder
12,115.0,150.0,20.0,0.0,False,2022-11-05T15:00:00Z,2.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00000,0.00000,0.00000,0.00000,44.0,-588.0,10571.0,0.0,588.0,Steven Alzate,Brighton,3,Midfielder
13,115.0,152.0,2.0,0.0,True,2022-11-13T14:00:00Z,1.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00000,0.00000,0.00000,0.00000,44.0,-401.0,10171.0,0.0,401.0,Steven Alzate,Brighton,3,Midfielder
14,115.0,170.0,17.0,0.0,False,2022-12-26T15:00:00Z,1.0,3.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00000,0.00000,0.00000,0.00000,44.0,-868.0,9308.0,0.0,868.0,Steven Alzate,Brighton,3,Midfielder
15,115.0,172.0,1.0,0.0,True,2022-12-31T17:30:00Z,2.0,4.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00000,0.00000,0.00000,0.00000,44.0,-171.0,9142.0,0.0,171.0,Steven Alzate,Brighton,3,Midfielder
0,116.0,9.0,14.0,0.0,False,2022-08-07T13:00:00Z,1.0,2.0,1.0,90.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.6,9.0,1.1,1.0,0.03970,0.01416,0.05386,1.38320,55.0,0.0,14464.0,0.0,0.0,Alexis Mac Allister,Brighton,3,Midfielder
1,116.0,14.0,15.0,2.0,True,2022-08-13T14:00:00Z,0.0,0.0,2.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,13.2,4.0,2.0,1.9,1.0,0.04500,0.03229,0.07729,0.22180,55.0,-548.0,16769.0,2118.0,2666.0,Alexis Mac Allister,Brighton,3,Midfielder
2,116.0,30.0,19.0,11.0,False,2022-08-21T13:00:00Z,0.0,2.0,3.0,90.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,36.0,44.2,6.6,18.0,6.9,1.0,0.82450,0.02648,0.85098,0.88980,55.0,-1164.0,16833.0,1931.0,3095.0,Alexis Mac Allister,Brighton,3,Midfielder
3,116.0,34.0,11.0,2.0,True,2022-08-27T14:00:00Z,1.0,0.0,4.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,10.4,11.8,0.0,2.2,1.0,0.00000,0.01422,0.01422,1.84370,55.0,15164.0,36568.0,19470.0,4306.0,Alexis Mac Allister,Brighton,3,Midfielder
4,116.0,44.0,9.0,10.0,False,2022-08-30T18:30:00Z,2.0,1.0,5.0,90.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,30.0,48.2,2.3,17.0,6.8,1.0,0.78840,0.02545,0.81385,0.67880,55.0,1666.0,39327.0,8091.0,6425.0,Alexis Mac Allister,Brighton,3,Midfielder
5,116.0,53.0,10.0,14.0,True,2022-09-04T13:00:00Z,5.0,2.0,6.0,90.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,46.0,77.6,3.3,39.0,12.0,1.0,0.97150,0.02692,0.99842,1.44820,55.0,111733.0,165483.0,126082.0,14349.0,Alexis Mac Allister,Brighton,3,Midfielder
6,116.0,87.0,12.0,2.0,False,2022-10-01T14:00:00Z,3.0,3.0,9.0,90.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,17.4,6.5,0.0,2.4,1.0,0.00000,0.02690,0.02690,1.47140,57.0,151163.0,771854.0,217853.0,66690.0,Alexis Mac Allister,Brighton,3,Midfielder
7,116.0,93.0,18.0,2.0,True,2022-10-08T16:30:00Z,0.0,1.0,10.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,20.8,35.1,8.0,6.4,1.0,0.13740,0.12602,0.26342,0.79090,57.0,-17457.0,754612.0,94202.0,111659.0,Alexis Mac Allister,Brighton,3,Midfielder
8,116.0,102.0,4.0,2.0,False,2022-10-14T19:00:00Z,2.0,0.0,11.0,90.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,23.6,35.3,30.0,8.9,1.0,0.12190,0.27348,0.39538,1.46570,57.0,-39142.0,718157.0,42061.0,81203.0,Alexis Mac Allister,Brighton,3,Midfielder
9,116.0,114.0,16.0,2.0,True,2022-10-18T18:30:00Z,0.0,0.0,12.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,8.2,6.5,16.0,3.1,1.0,0.06750,0.05716,0.12466,0.12680,57.0,-2981.0,708588.0,44200.0,47181.0,Alexis Mac Allister,Brighton,3,Midfielder
10,116.0,125.0,13.0,2.0,False,2022-10-22T14:00:00Z,3.0,1.0,13.0,86.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,7.2,22.9,1.0,3.1,1.0,0.01720,0.14906,0.16626,1.62690,56.0,-117347.0,602883.0,5730.0,123077.0,Alexis Mac Allister,Brighton,3,Midfielder
11,116.0,134.0,6.0,2.0,True,2022-10-29T14:00:00Z,4.0,1.0,14.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,20.6,56.6,0.0,7.7,1.0,0.01770,0.09475,0.11245,1.35820,55.0,-103651.0,501289.0,7556.0,111207.0,Alexis Mac Allister,Brighton,3,Midfielder
12,116.0,150.0,20.0,2.0,False,2022-11-05T15:00:00Z,2.0,3.0,15.0,90.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.6,19.9,17.0,4.9,1.0,0.24900,0.09170,0.34070,1.22710,54.0,-63049.0,439342.0,12357.0,75406.0,Alexis Mac Allister,Brighton,3,Midfielder
13,116.0,152.0,2.0,9.0,True,2022-11-13T14:00:00Z,1.0,2.0,16.0,90.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,38.0,42.8,20.6,17.0,8.0,1.0,0.29870,0.17205,0.47075,1.48820,54.0,-48354.0,392230.0,7073.0,55427.0,Alexis Mac Allister,Brighton,3,Midfielder
14,116.0,170.0,17.0,0.0,False,2022-12-26T15:00:00Z,1.0,3.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00000,0.00000,0.00000,0.00000,54.0,-37329.0,358577.0,129140.0,166469.0,Alexis Mac Allister,Brighton,3,Midfielder
15,116.0,172.0,1.0,0.0,True,2022-12-31T17:30:00Z,2.0,4.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00000,0.00000,0.00000,0.00000,54.0,-30397.0,328747.0,4724.0,35121.0,Alexis Mac Allister,Brighton,3,Midfielder
0,117.0,9.0,14.0,0.0,False,2022-08-07T13:00:00Z,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00000,0.00000,0.00000,0.00000,45.0,0.0,3484.0,0.0,0.0,Jakub Moder,Brighton,3,Midfielder
1,117.0,14.0,15.0,0.0,True,2022-08-13T14:00:00Z,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00000,0.00000,0.00000,0.00000,45.0,-393.0,3188.0,148.0,541.0,Jakub Moder,Brighton,3,Midfielder
2,117.0,30.0,19.0,0.0,False,2022-08-21T13:00:00Z,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00000,0.00000,0.00000,0.00000,45.0,-486.0,2738.0,113.0,599.0,Jakub Moder,Brighton,3,Midfielder
3,117.0,34.0,11.0,0.0,True,2022-08-27T14:00:00Z,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00000,0.00000,0.00000,0.00000,45.0,-353.0,2439.0,72.0,425.0,Jakub Moder,Brighton,3,Midfielder
4,117.0,44.0,9.0,0.0,False,2022-08-30T18:30:00Z,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00000,0.00000,0.00000,0.00000,45.0,-200.0,2248.0,61.0,261.0,Jakub Moder,Brighton,3,Midfielder
5,117.0,53.0,10.0,0.0,True,2022-09-04T13:00:00Z,5.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00000,0.00000,0.00000,0.00000,44.0,-99.0,2206.0,173.0,272.0,Jakub Moder,Brighton,3,Midfielder
6,117.0,87.0,12.0,0.0,False,2022-10-01T14:00:00Z,3.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00000,0.00000,0.00000,0.00000,44.0,-78.0,1961.0,40.0,118.0,Jakub Moder,Brighton,3,Midfielder
7,117.0,93.0,18.0,0.0,True,2022-10-08T16:30:00Z,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00000,0.00000,0.00000,0.00000,44.0,-66.0,1908.0,42.0,108.0,Jakub Moder,Brighton,3,Midfielder
